#L=%d, T=%.2f 
# E     M 
-19608.00 12345.00 
-19588.00 12345.00 
-19576.00 12345.00 
-19596.00 12345.00 
-19628.00 12345.00 
-19620.00 12345.00 
-19624.00 12345.00 
-19632.00 12345.00 
-19632.00 12345.00 
-19632.00 12345.00 
-19616.00 12345.00 
-19600.00 12345.00 
-19588.00 12345.00 
-19628.00 12345.00 
-19620.00 12345.00 
-19624.00 12345.00 
-19636.00 12345.00 
-19660.00 12345.00 
-19624.00 12345.00 
-19632.00 12345.00 
-19624.00 12345.00 
-19632.00 12345.00 
-19656.00 12345.00 
-19660.00 12345.00 
-19652.00 12345.00 
-19640.00 12345.00 
-19640.00 12345.00 
-19648.00 12345.00 
-19652.00 12345.00 
-19644.00 12345.00 
-19652.00 12345.00 
-19628.00 12345.00 
-19628.00 12345.00 
-19640.00 12345.00 
-19624.00 12345.00 
-19632.00 12345.00 
-19628.00 12345.00 
-19624.00 12345.00 
-19652.00 12345.00 
-19628.00 12345.00 
-19640.00 12345.00 
-19660.00 12345.00 
-19652.00 12345.00 
-19648.00 12345.00 
-19652.00 12345.00 
-19632.00 12345.00 
-19600.00 12345.00 
-19604.00 12345.00 
-19640.00 12345.00 
-19648.00 12345.00 
-19632.00 12345.00 
-19640.00 12345.00 
-19640.00 12345.00 
-19640.00 12345.00 
-19656.00 12345.00 
-19656.00 12345.00 
-19660.00 12345.00 
-19660.00 12345.00 
-19652.00 12345.00 
-19624.00 12345.00 
-19640.00 12345.00 
-19612.00 12345.00 
-19624.00 12345.00 
-19632.00 12345.00 
-19652.00 12345.00 
-19656.00 12345.00 
-19644.00 12345.00 
-19624.00 12345.00 
-19616.00 12345.00 
-19660.00 12345.00 
-19672.00 12345.00 
-19648.00 12345.00 
-19628.00 12345.00 
-19636.00 12345.00 
-19648.00 12345.00 
-19648.00 12345.00 
-19612.00 12345.00 
-19640.00 12345.00 
-19672.00 12345.00 
-19680.00 12345.00 
-19692.00 12345.00 
-19704.00 12345.00 
-19696.00 12345.00 
